Region,Hour of year,Cumulative contrail warming
Minsk FIR,44.3158,104.8018
Minsk FIR,45.4503,104.8452
Minsk FIR,46.5849,104.8794
Minsk FIR,47.7194,104.9064
Minsk FIR,48.8539,104.9265
Minsk FIR,50.0,104.9409
Minsk FIR,51.1345,104.9505
Minsk FIR,52.269,104.9566
Minsk FIR,53.4036,104.9604
Minsk FIR,54.5381,104.9625
Minsk FIR,55.6726,104.9635
Minsk FIR,56.8071,104.9638
Minsk FIR,57.9532,104.9639
Minsk FIR,59.0878,104.9639
Minsk FIR,60.2223,104.9639
Minsk FIR,61.3568,104.9639
Minsk FIR,62.4913,104.9639
Minsk FIR,63.6258,104.9639
Minsk FIR,64.7719,104.9639
Minsk FIR,65.9065,104.9639
Minsk FIR,67.041,104.9639
Minsk FIR,68.1755,104.9639
Minsk FIR,69.31,104.9639
Minsk FIR,70.4445,104.9639
Minsk FIR,71.5906,104.9639
Minsk FIR,72.7252,104.9639
Minsk FIR,73.8597,104.9639
Minsk FIR,74.9942,104.9639
Minsk FIR,76.1287,104.9639
Minsk FIR,77.2633,104.9639
Minsk FIR,78.3978,104.9639
Minsk FIR,79.5439,104.9639
Minsk FIR,80.6784,104.9639
Minsk FIR,81.8129,104.9639
Minsk FIR,82.9474,104.9639
Minsk FIR,84.082,104.9639
Minsk FIR,85.2165,104.9636
Minsk FIR,86.3626,104.9628
Minsk FIR,87.4971,104.9603
Minsk FIR,88.6316,104.9546
Minsk FIR,89.7661,104.9432
Minsk FIR,90.9007,104.9212
Minsk FIR,92.0352,104.8828
Minsk FIR,93.1813,104.8157
Minsk FIR,94.3158,104.7005
Minsk FIR,95.4503,104.5189
Minsk FIR,96.5849,104.2227
Minsk FIR,97.7194,103.7364
Minsk FIR,98.8539,102.8001
Minsk FIR,100.0,100.0
Krasnoyarsk FIR,0.0,0.3408
Krasnoyarsk FIR,1.1228,14.8558
Krasnoyarsk FIR,2.2456,23.6702
Krasnoyarsk FIR,3.3684,30.7346
Krasnoyarsk FIR,4.4913,36.8656
Krasnoyarsk FIR,5.6141,42.3079
Krasnoyarsk FIR,6.7369,47.1685
Krasnoyarsk FIR,7.8597,51.6058
Krasnoyarsk FIR,8.9825,55.6669
Krasnoyarsk FIR,10.1053,59.3799
Krasnoyarsk FIR,11.2282,62.8235
Krasnoyarsk FIR,12.351,66.0355
Krasnoyarsk FIR,13.4738,69.0165
Krasnoyarsk FIR,14.5966,71.794
Krasnoyarsk FIR,15.7194,74.3928
Krasnoyarsk FIR,16.8538,76.8546
Krasnoyarsk FIR,17.9766,79.1218
Krasnoyarsk FIR,19.0994,81.2432
Krasnoyarsk FIR,20.2222,83.2243
Krasnoyarsk FIR,21.3451,85.0751
Krasnoyarsk FIR,22.4679,86.8032
Krasnoyarsk FIR,23.5907,88.4317
Krasnoyarsk FIR,24.7135,89.9645
Krasnoyarsk FIR,25.8363,91.4099
Krasnoyarsk FIR,26.9591,92.7738
Krasnoyarsk FIR,28.082,94.0466
Krasnoyarsk FIR,29.2048,95.2386
Krasnoyarsk FIR,30.3276,96.3713
Krasnoyarsk FIR,31.4504,97.4308
Krasnoyarsk FIR,32.5732,98.425
Krasnoyarsk FIR,33.7076,99.3642
Krasnoyarsk FIR,34.8304,100.2331
Krasnoyarsk FIR,35.9532,101.0476
Krasnoyarsk FIR,37.0761,101.8092
Krasnoyarsk FIR,38.1989,102.5213
Krasnoyarsk FIR,39.3217,103.1862
Krasnoyarsk FIR,40.4445,103.8078
Krasnoyarsk FIR,41.5673,104.3837
Krasnoyarsk FIR,42.6901,104.9199
Krasnoyarsk FIR,43.8129,105.4177
Krasnoyarsk FIR,44.9358,105.8766
Krasnoyarsk FIR,46.0586,106.2987
Krasnoyarsk FIR,47.1814,106.6882
Krasnoyarsk FIR,48.3042,107.0477
Krasnoyarsk FIR,49.427,107.3786
Krasnoyarsk FIR,50.5614,107.6809
Krasnoyarsk FIR,51.6842,107.9525
Krasnoyarsk FIR,52.807,108.1982
Krasnoyarsk FIR,53.9299,108.417
Krasnoyarsk FIR,55.0527,108.6107
Krasnoyarsk FIR,56.1755,108.7809
Krasnoyarsk FIR,57.2983,108.9293
Krasnoyarsk FIR,58.4211,109.0587
Krasnoyarsk FIR,59.5439,109.1729
Krasnoyarsk FIR,60.6667,109.269
Krasnoyarsk FIR,61.7896,109.3468
Krasnoyarsk FIR,62.9124,109.4103
Krasnoyarsk FIR,64.0352,109.4614
Krasnoyarsk FIR,65.158,109.5
Krasnoyarsk FIR,66.2808,109.5281
Krasnoyarsk FIR,67.4152,109.5481
Krasnoyarsk FIR,68.538,109.5609
Krasnoyarsk FIR,69.6608,109.5677
Krasnoyarsk FIR,70.7837,109.5703
Krasnoyarsk FIR,71.9065,109.5708
Krasnoyarsk FIR,73.0293,109.5708
Krasnoyarsk FIR,74.1521,109.5708
Krasnoyarsk FIR,75.2749,109.5708
Krasnoyarsk FIR,76.3977,109.5708
Krasnoyarsk FIR,77.5205,109.5708
Krasnoyarsk FIR,78.6434,109.5707
Krasnoyarsk FIR,79.7662,109.5678
Krasnoyarsk FIR,80.889,109.5573
Krasnoyarsk FIR,82.0118,109.5334
Krasnoyarsk FIR,83.1346,109.4933
Krasnoyarsk FIR,84.269,109.4293
Krasnoyarsk FIR,85.3918,109.3401
Krasnoyarsk FIR,86.5146,109.2249
Krasnoyarsk FIR,87.6375,109.0736
Krasnoyarsk FIR,88.7603,108.885
Krasnoyarsk FIR,89.8831,108.6469
Krasnoyarsk FIR,91.0059,108.3545
Krasnoyarsk FIR,92.1287,107.9972
Krasnoyarsk FIR,93.2515,107.553
Krasnoyarsk FIR,94.3743,107.0025
Krasnoyarsk FIR,95.4972,106.3271
Krasnoyarsk FIR,96.62,105.5099
Krasnoyarsk FIR,97.7428,104.4669
Krasnoyarsk FIR,98.8656,103.0194
Krasnoyarsk FIR,100.0,100.0
Novosibirsk FIR,0.0,0.2969
Novosibirsk FIR,1.1228,15.3357
Novosibirsk FIR,2.2456,25.4208
Novosibirsk FIR,3.3684,33.6843
Novosibirsk FIR,4.4913,40.6623
Novosibirsk FIR,5.6141,46.769
Novosibirsk FIR,6.7369,52.1456
Novosibirsk FIR,7.8597,57.0107
Novosibirsk FIR,8.9825,61.3823
Novosibirsk FIR,10.1053,65.3119
Novosibirsk FIR,11.2282,68.8599
Novosibirsk FIR,12.351,72.0806
Novosibirsk FIR,13.4738,75.0297
Novosibirsk FIR,14.5966,77.7423
Novosibirsk FIR,15.7194,80.2503
Novosibirsk FIR,16.8538,82.5728
Novosibirsk FIR,17.9766,84.6622
Novosibirsk FIR,19.0994,86.5738
Novosibirsk FIR,20.2222,88.3431
Novosibirsk FIR,21.3451,89.982
Novosibirsk FIR,22.4679,91.5004
Novosibirsk FIR,23.5907,92.9135
Novosibirsk FIR,24.7135,94.2228
Novosibirsk FIR,25.8363,95.4263
Novosibirsk FIR,26.9591,96.5492
Novosibirsk FIR,28.082,97.5708
Novosibirsk FIR,29.2048,98.5066
Novosibirsk FIR,30.3276,99.3679
Novosibirsk FIR,31.4504,100.1652
Novosibirsk FIR,32.5732,100.9005
Novosibirsk FIR,33.7076,101.5781
Novosibirsk FIR,34.8304,102.186
Novosibirsk FIR,35.9532,102.7327
Novosibirsk FIR,37.0761,103.2294
Novosibirsk FIR,38.1989,103.6795
Novosibirsk FIR,39.3217,104.0822
Novosibirsk FIR,40.4445,104.4459
Novosibirsk FIR,41.5673,104.7737
Novosibirsk FIR,42.6901,105.0675
Novosibirsk FIR,43.8129,105.3268
Novosibirsk FIR,44.9358,105.5604
Novosibirsk FIR,46.0586,105.7708
Novosibirsk FIR,47.1814,105.9606
Novosibirsk FIR,48.3042,106.1316
Novosibirsk FIR,49.427,106.2854
Novosibirsk FIR,50.5614,106.4209
Novosibirsk FIR,51.6842,106.539
Novosibirsk FIR,52.807,106.6406
Novosibirsk FIR,53.9299,106.7288
Novosibirsk FIR,55.0527,106.8033
Novosibirsk FIR,56.1755,106.8658
Novosibirsk FIR,57.2983,106.9189
Novosibirsk FIR,58.4211,106.9627
Novosibirsk FIR,59.5439,106.9973
Novosibirsk FIR,60.6667,107.0249
Novosibirsk FIR,61.7896,107.0468
Novosibirsk FIR,62.9124,107.0634
Novosibirsk FIR,64.0352,107.0756
Novosibirsk FIR,65.158,107.084
Novosibirsk FIR,66.2808,107.0891
Novosibirsk FIR,67.4152,107.0921
Novosibirsk FIR,68.538,107.0934
Novosibirsk FIR,69.6608,107.0937
Novosibirsk FIR,70.7837,107.0937
Novosibirsk FIR,71.9065,107.0937
Novosibirsk FIR,73.0293,107.0937
Novosibirsk FIR,74.1521,107.0937
Novosibirsk FIR,75.2749,107.0937
Novosibirsk FIR,76.3977,107.0937
Novosibirsk FIR,77.5205,107.0937
Novosibirsk FIR,78.6434,107.0937
Novosibirsk FIR,79.7662,107.093
Novosibirsk FIR,80.889,107.0909
Novosibirsk FIR,82.0118,107.0861
Novosibirsk FIR,83.1346,107.077
Novosibirsk FIR,84.269,107.0614
Novosibirsk FIR,85.3918,107.0374
Novosibirsk FIR,86.5146,107.0018
Novosibirsk FIR,87.6375,106.9506
Novosibirsk FIR,88.7603,106.8799
Novosibirsk FIR,89.8831,106.7813
Novosibirsk FIR,91.0059,106.6471
Novosibirsk FIR,92.1287,106.4717
Novosibirsk FIR,93.2515,106.2311
Novosibirsk FIR,94.3743,105.9009
Novosibirsk FIR,95.4972,105.4548
Novosibirsk FIR,96.62,104.8527
Novosibirsk FIR,97.7428,103.9769
Novosibirsk FIR,98.8656,102.6904
Novosibirsk FIR,100.0,100.0
Rostov-Na-Donu FIR,0.0,0.2495
Rostov-Na-Donu FIR,1.1228,15.2331
Rostov-Na-Donu FIR,2.2456,25.7797
Rostov-Na-Donu FIR,3.3684,34.3594
Rostov-Na-Donu FIR,4.4913,41.6937
Rostov-Na-Donu FIR,5.6141,48.015
Rostov-Na-Donu FIR,6.7369,53.6453
Rostov-Na-Donu FIR,7.8597,58.7194
Rostov-Na-Donu FIR,8.9825,63.2543
Rostov-Na-Donu FIR,10.1053,67.2902
Rostov-Na-Donu FIR,11.2282,70.947
Rostov-Na-Donu FIR,12.351,74.2763
Rostov-Na-Donu FIR,13.4738,77.322
Rostov-Na-Donu FIR,14.5966,80.1189
Rostov-Na-Donu FIR,15.7194,82.6749
Rostov-Na-Donu FIR,16.8538,85.0401
Rostov-Na-Donu FIR,17.9766,87.2169
Rostov-Na-Donu FIR,19.0994,89.2089
Rostov-Na-Donu FIR,20.2222,90.9816
Rostov-Na-Donu FIR,21.3451,92.5854
Rostov-Na-Donu FIR,22.4679,94.0638
Rostov-Na-Donu FIR,23.5907,95.4182
Rostov-Na-Donu FIR,24.7135,96.6424
Rostov-Na-Donu FIR,25.8363,97.7534
Rostov-Na-Donu FIR,26.9591,98.7677
Rostov-Na-Donu FIR,28.082,99.6851
Rostov-Na-Donu FIR,29.2048,100.5026
Rostov-Na-Donu FIR,30.3276,101.2331
Rostov-Na-Donu FIR,31.4504,101.8903
Rostov-Na-Donu FIR,32.5732,102.4744
Rostov-Na-Donu FIR,33.7076,103.0024
Rostov-Na-Donu FIR,34.8304,103.4715
Rostov-Na-Donu FIR,35.9532,103.884
Rostov-Na-Donu FIR,37.0761,104.249
Rostov-Na-Donu FIR,38.1989,104.5729
Rostov-Na-Donu FIR,39.3217,104.8518
Rostov-Na-Donu FIR,40.4445,105.0905
Rostov-Na-Donu FIR,41.5673,105.3014
Rostov-Na-Donu FIR,42.6901,105.4853
Rostov-Na-Donu FIR,43.8129,105.6411
Rostov-Na-Donu FIR,44.9358,105.7708
Rostov-Na-Donu FIR,46.0586,105.8783
Rostov-Na-Donu FIR,47.1814,105.9669
Rostov-Na-Donu FIR,48.3042,106.039
Rostov-Na-Donu FIR,49.427,106.0977
Rostov-Na-Donu FIR,50.5614,106.1446
Rostov-Na-Donu FIR,51.6842,106.1793
Rostov-Na-Donu FIR,52.807,106.2035
Rostov-Na-Donu FIR,53.9299,106.2205
Rostov-Na-Donu FIR,55.0527,106.2303
Rostov-Na-Donu FIR,56.1755,106.2356
Rostov-Na-Donu FIR,57.2983,106.238
Rostov-Na-Donu FIR,58.4211,106.2387
Rostov-Na-Donu FIR,59.5439,106.2388
Rostov-Na-Donu FIR,60.6667,106.2388
Rostov-Na-Donu FIR,61.7896,106.2388
Rostov-Na-Donu FIR,62.9124,106.2388
Rostov-Na-Donu FIR,64.0352,106.2388
Rostov-Na-Donu FIR,65.158,106.2388
Rostov-Na-Donu FIR,66.2808,106.2388
Rostov-Na-Donu FIR,67.4152,106.2388
Rostov-Na-Donu FIR,68.538,106.2388
Rostov-Na-Donu FIR,69.6608,106.2388
Rostov-Na-Donu FIR,70.7837,106.2388
Rostov-Na-Donu FIR,71.9065,106.2388
Rostov-Na-Donu FIR,73.0293,106.2388
Rostov-Na-Donu FIR,74.1521,106.2388
Rostov-Na-Donu FIR,75.2749,106.2388
Rostov-Na-Donu FIR,76.3977,106.2388
Rostov-Na-Donu FIR,77.5205,106.2388
Rostov-Na-Donu FIR,78.6434,106.2388
Rostov-Na-Donu FIR,79.7662,106.2388
Rostov-Na-Donu FIR,80.889,106.2387
Rostov-Na-Donu FIR,82.0118,106.2378
Rostov-Na-Donu FIR,83.1346,106.2351
Rostov-Na-Donu FIR,84.269,106.2287
Rostov-Na-Donu FIR,85.3918,106.2163
Rostov-Na-Donu FIR,86.5146,106.1943
Rostov-Na-Donu FIR,87.6375,106.1595
Rostov-Na-Donu FIR,88.7603,106.1078
Rostov-Na-Donu FIR,89.8831,106.0356
Rostov-Na-Donu FIR,91.0059,105.9286
Rostov-Na-Donu FIR,92.1287,105.7815
Rostov-Na-Donu FIR,93.2515,105.586
Rostov-Na-Donu FIR,94.3743,105.3167
Rostov-Na-Donu FIR,95.4972,104.9441
Rostov-Na-Donu FIR,96.62,104.4291
Rostov-Na-Donu FIR,97.7428,103.709
Rostov-Na-Donu FIR,98.8656,102.6184
Rostov-Na-Donu FIR,100.0,100.0
Yekaterinburg FIR,0.0,0.2247
Yekaterinburg FIR,1.1228,12.1726
Yekaterinburg FIR,2.2456,20.6196
Yekaterinburg FIR,3.3684,27.7806
Yekaterinburg FIR,4.4913,34.1386
Yekaterinburg FIR,5.6141,39.8499
Yekaterinburg FIR,6.7369,44.9982
Yekaterinburg FIR,7.8597,49.7342
Yekaterinburg FIR,8.9825,54.0887
Yekaterinburg FIR,10.1053,58.1352
Yekaterinburg FIR,11.2282,61.8513
Yekaterinburg FIR,12.351,65.2698
Yekaterinburg FIR,13.4738,68.4223
Yekaterinburg FIR,14.5966,71.3247
Yekaterinburg FIR,15.7194,74.0071
Yekaterinburg FIR,16.8538,76.52
Yekaterinburg FIR,17.9766,78.8415
Yekaterinburg FIR,19.0994,80.9887
Yekaterinburg FIR,20.2222,82.9545
Yekaterinburg FIR,21.3451,84.775
Yekaterinburg FIR,22.4679,86.4652
Yekaterinburg FIR,23.5907,88.0204
Yekaterinburg FIR,24.7135,89.4525
Yekaterinburg FIR,25.8363,90.7626
Yekaterinburg FIR,26.9591,91.9662
Yekaterinburg FIR,28.082,93.0782
Yekaterinburg FIR,29.2048,94.0946
Yekaterinburg FIR,30.3276,95.0209
Yekaterinburg FIR,31.4504,95.8755
Yekaterinburg FIR,32.5732,96.6645
Yekaterinburg FIR,33.7076,97.3959
Yekaterinburg FIR,34.8304,98.0578
Yekaterinburg FIR,35.9532,98.6646
Yekaterinburg FIR,37.0761,99.219
Yekaterinburg FIR,38.1989,99.7244
Yekaterinburg FIR,39.3217,100.1787
Yekaterinburg FIR,40.4445,100.5933
Yekaterinburg FIR,41.5673,100.9716
Yekaterinburg FIR,42.6901,101.3128
Yekaterinburg FIR,43.8129,101.6188
Yekaterinburg FIR,44.9358,101.8948
Yekaterinburg FIR,46.0586,102.1447
Yekaterinburg FIR,47.1814,102.3656
Yekaterinburg FIR,48.3042,102.5597
Yekaterinburg FIR,49.427,102.7327
Yekaterinburg FIR,50.5614,102.8878
Yekaterinburg FIR,51.6842,103.0207
Yekaterinburg FIR,52.807,103.137
Yekaterinburg FIR,53.9299,103.238
Yekaterinburg FIR,55.0527,103.3252
Yekaterinburg FIR,56.1755,103.4012
Yekaterinburg FIR,57.2983,103.4661
Yekaterinburg FIR,58.4211,103.5209
Yekaterinburg FIR,59.5439,103.5665
Yekaterinburg FIR,60.6667,103.6039
Yekaterinburg FIR,61.7896,103.6336
Yekaterinburg FIR,62.9124,103.6575
Yekaterinburg FIR,64.0352,103.6748
Yekaterinburg FIR,65.158,103.6873
Yekaterinburg FIR,66.2808,103.6963
Yekaterinburg FIR,67.4152,103.7024
Yekaterinburg FIR,68.538,103.7061
Yekaterinburg FIR,69.6608,103.7082
Yekaterinburg FIR,70.7837,103.7092
Yekaterinburg FIR,71.9065,103.7094
Yekaterinburg FIR,73.0293,103.7094
Yekaterinburg FIR,74.1521,103.7094
Yekaterinburg FIR,75.2749,103.7094
Yekaterinburg FIR,76.3977,103.7094
Yekaterinburg FIR,77.5205,103.7094
Yekaterinburg FIR,78.6434,103.7094
Yekaterinburg FIR,79.7662,103.7094
Yekaterinburg FIR,80.889,103.7094
Yekaterinburg FIR,82.0118,103.7094
Yekaterinburg FIR,83.1346,103.7094
Yekaterinburg FIR,84.269,103.7088
Yekaterinburg FIR,85.3918,103.7065
Yekaterinburg FIR,86.5146,103.7011
Yekaterinburg FIR,87.6375,103.6902
Yekaterinburg FIR,88.7603,103.6715
Yekaterinburg FIR,89.8831,103.6387
Yekaterinburg FIR,91.0059,103.5861
Yekaterinburg FIR,92.1287,103.508
Yekaterinburg FIR,93.2515,103.3988
Yekaterinburg FIR,94.3743,103.2497
Yekaterinburg FIR,95.4972,103.048
Yekaterinburg FIR,96.62,102.7613
Yekaterinburg FIR,97.7428,102.3593
Yekaterinburg FIR,98.8656,101.7604
Yekaterinburg FIR,100.0,100.0
Tyumen FIR,0.0,0.3329
Tyumen FIR,1.1345,14.8033
Tyumen FIR,2.269,24.7529
Tyumen FIR,3.4036,32.8695
Tyumen FIR,4.5381,39.6734
Tyumen FIR,5.6726,45.5373
Tyumen FIR,6.8071,50.799
Tyumen FIR,7.9532,55.5077
Tyumen FIR,9.0878,59.7258
Tyumen FIR,10.2223,63.5448
Tyumen FIR,11.3568,67.0506
Tyumen FIR,12.4913,70.2611
Tyumen FIR,13.6258,73.177
Tyumen FIR,14.7719,75.8608
Tyumen FIR,15.9065,78.3087
Tyumen FIR,17.041,80.5427
Tyumen FIR,18.1755,82.6016
Tyumen FIR,19.31,84.4811
Tyumen FIR,20.4445,86.2014
Tyumen FIR,21.5906,87.804
Tyumen FIR,22.7252,89.2699
Tyumen FIR,23.8597,90.614
Tyumen FIR,24.9942,91.8517
Tyumen FIR,26.1287,92.993
Tyumen FIR,27.2633,94.0372
Tyumen FIR,28.3978,94.9953
Tyumen FIR,29.5439,95.8846
Tyumen FIR,30.6784,96.6938
Tyumen FIR,31.8129,97.4397
Tyumen FIR,32.9474,98.1313
Tyumen FIR,34.082,98.7694
Tyumen FIR,35.2165,99.3554
Tyumen FIR,36.3626,99.8961
Tyumen FIR,37.4971,100.3824
Tyumen FIR,38.6316,100.826
Tyumen FIR,39.7661,101.2287
Tyumen FIR,40.9007,101.5939
Tyumen FIR,42.0352,101.9247
Tyumen FIR,43.1813,102.2191
Tyumen FIR,44.3158,102.4804
Tyumen FIR,45.4503,102.7146
Tyumen FIR,46.5849,102.9243
Tyumen FIR,47.7194,103.1103
Tyumen FIR,48.8539,103.2742
Tyumen FIR,50.0,103.4222
Tyumen FIR,51.1345,103.5492
Tyumen FIR,52.269,103.6577
Tyumen FIR,53.4036,103.7519
Tyumen FIR,54.5381,103.8321
Tyumen FIR,55.6726,103.8997
Tyumen FIR,56.8071,103.9578
Tyumen FIR,57.9532,104.0054
Tyumen FIR,59.0878,104.0441
Tyumen FIR,60.2223,104.0755
Tyumen FIR,61.3568,104.1002
Tyumen FIR,62.4913,104.119
Tyumen FIR,63.6258,104.1329
Tyumen FIR,64.7719,104.143
Tyumen FIR,65.9065,104.15
Tyumen FIR,67.041,104.1548
Tyumen FIR,68.1755,104.1577
Tyumen FIR,69.31,104.1591
Tyumen FIR,70.4445,104.1595
Tyumen FIR,71.5906,104.1596
Tyumen FIR,72.7252,104.1596
Tyumen FIR,73.8597,104.1596
Tyumen FIR,74.9942,104.1596
Tyumen FIR,76.1287,104.1596
Tyumen FIR,77.2633,104.1596
Tyumen FIR,78.3978,104.1596
Tyumen FIR,79.5439,104.1596
Tyumen FIR,80.6784,104.1596
Tyumen FIR,81.8129,104.1596
Tyumen FIR,82.9474,104.1596
Tyumen FIR,84.082,104.1595
Tyumen FIR,85.2165,104.1586
Tyumen FIR,86.3626,104.155
Tyumen FIR,87.4971,104.146
Tyumen FIR,88.6316,104.1288
Tyumen FIR,89.7661,104.0989
Tyumen FIR,90.9007,104.0517
Tyumen FIR,92.0352,103.9781
Tyumen FIR,93.1813,103.8631
Tyumen FIR,94.3158,103.6986
Tyumen FIR,95.4503,103.4591
Tyumen FIR,96.5849,103.1148
Tyumen FIR,97.7194,102.6078
Tyumen FIR,98.8539,101.802
Tyumen FIR,100.0,100.0
Ashgabat FIR,0.0,1.2034
Ashgabat FIR,1.125,49.8374
Ashgabat FIR,2.2617,70.9683
Ashgabat FIR,3.3983,83.9222
Ashgabat FIR,4.5349,92.5388
Ashgabat FIR,5.6715,98.0783
Ashgabat FIR,6.8082,101.7304
Ashgabat FIR,7.9448,104.1475
Ashgabat FIR,9.0814,105.5745
Ashgabat FIR,10.218,106.4168
Ashgabat FIR,11.3547,106.8538
Ashgabat FIR,12.4913,107.0441
Ashgabat FIR,13.6279,107.0926
Ashgabat FIR,14.7646,107.098
Ashgabat FIR,15.9012,107.0981
Ashgabat FIR,17.0378,107.0981
Ashgabat FIR,18.1744,107.0981
Ashgabat FIR,19.3111,107.0981
Ashgabat FIR,20.4477,107.0981
Ashgabat FIR,21.5843,107.0981
Ashgabat FIR,22.7209,107.0981
Ashgabat FIR,23.8576,107.0981
Ashgabat FIR,24.9942,107.0981
Ashgabat FIR,26.1308,107.0981
Ashgabat FIR,27.2675,107.0981
Ashgabat FIR,28.4041,107.0981
Ashgabat FIR,29.5407,107.0981
Ashgabat FIR,30.6773,107.0981
Ashgabat FIR,31.814,107.0981
Ashgabat FIR,32.9506,107.0981
Ashgabat FIR,34.0872,107.0981
Ashgabat FIR,35.2238,107.0981
Ashgabat FIR,36.3605,107.0981
Ashgabat FIR,37.4971,107.0981
Ashgabat FIR,38.6337,107.0981
Ashgabat FIR,39.7704,107.0981
Ashgabat FIR,40.907,107.0981
Ashgabat FIR,42.0436,107.0981
Ashgabat FIR,43.1802,107.0981
Ashgabat FIR,44.3169,107.0981
Ashgabat FIR,45.4535,107.0981
Ashgabat FIR,46.5901,107.0981
Ashgabat FIR,47.7267,107.0981
Ashgabat FIR,48.8634,107.0981
Ashgabat FIR,50.0,107.0981
Ashgabat FIR,51.125,107.0981
Ashgabat FIR,52.2617,107.0981
Ashgabat FIR,53.3983,107.0981
Ashgabat FIR,54.5349,107.0981
Ashgabat FIR,55.6715,107.0981
Ashgabat FIR,56.8082,107.0981
Ashgabat FIR,57.9448,107.0981
Ashgabat FIR,59.0814,107.0981
Ashgabat FIR,60.218,107.0981
Ashgabat FIR,61.3547,107.0981
Ashgabat FIR,62.4913,107.0981
Ashgabat FIR,63.6279,107.0981
Ashgabat FIR,64.7646,107.0981
Ashgabat FIR,65.9012,107.0981
Ashgabat FIR,67.0378,107.0981
Ashgabat FIR,68.1744,107.0981
Ashgabat FIR,69.3111,107.0981
Ashgabat FIR,70.4477,107.0981
Ashgabat FIR,71.5843,107.0981
Ashgabat FIR,72.7209,107.0981
Ashgabat FIR,73.8576,107.0981
Ashgabat FIR,74.9942,107.0981
Ashgabat FIR,76.1308,107.0981
Ashgabat FIR,77.2675,107.0981
Ashgabat FIR,78.4041,107.0981
Ashgabat FIR,79.5407,107.0981
Ashgabat FIR,80.6773,107.0981
Ashgabat FIR,81.814,107.0981
Ashgabat FIR,82.9506,107.0981
Ashgabat FIR,84.0872,107.0981
Ashgabat FIR,85.2238,107.0981
Ashgabat FIR,86.3605,107.0981
Ashgabat FIR,87.4971,107.0981
Ashgabat FIR,88.6337,107.0981
Ashgabat FIR,89.7704,107.0981
Ashgabat FIR,90.907,107.0981
Ashgabat FIR,92.0436,107.0981
Ashgabat FIR,93.1802,107.0981
Ashgabat FIR,94.3169,107.0981
Ashgabat FIR,95.4535,107.0974
Ashgabat FIR,96.5901,107.0745
Ashgabat FIR,97.7267,106.8813
Ashgabat FIR,98.8634,105.986
Ashgabat FIR,100.0,100.0
Turkmenbashi FIR,0.0,1.2386
Turkmenbashi FIR,1.1253,48.2644
Turkmenbashi FIR,2.2622,68.5709
Turkmenbashi FIR,3.3991,81.6135
Turkmenbashi FIR,4.536,90.5834
Turkmenbashi FIR,5.6729,96.3084
Turkmenbashi FIR,6.8097,100.2375
Turkmenbashi FIR,7.9466,102.8956
Turkmenbashi FIR,9.0835,104.5888
Turkmenbashi FIR,10.2204,105.7158
Turkmenbashi FIR,11.3573,106.4377
Turkmenbashi FIR,12.4942,106.8431
Turkmenbashi FIR,13.6311,107.0354
Turkmenbashi FIR,14.768,107.0998
Turkmenbashi FIR,15.9049,107.1139
Turkmenbashi FIR,17.0418,107.1144
Turkmenbashi FIR,18.1787,107.1144
Turkmenbashi FIR,19.3155,107.1144
Turkmenbashi FIR,20.4524,107.1144
Turkmenbashi FIR,21.5893,107.1144
Turkmenbashi FIR,22.7262,107.1144
Turkmenbashi FIR,23.8631,107.1144
Turkmenbashi FIR,25.0,107.1144
Turkmenbashi FIR,26.1253,107.1144
Turkmenbashi FIR,27.2622,107.1144
Turkmenbashi FIR,28.3991,107.1144
Turkmenbashi FIR,29.536,107.1144
Turkmenbashi FIR,30.6729,107.1144
Turkmenbashi FIR,31.8097,107.1144
Turkmenbashi FIR,32.9466,107.1144
Turkmenbashi FIR,34.0835,107.1144
Turkmenbashi FIR,35.2204,107.1144
Turkmenbashi FIR,36.3573,107.1144
Turkmenbashi FIR,37.4942,107.1144
Turkmenbashi FIR,38.6311,107.1144
Turkmenbashi FIR,39.768,107.1144
Turkmenbashi FIR,40.9049,107.1144
Turkmenbashi FIR,42.0418,107.1144
Turkmenbashi FIR,43.1787,107.1144
Turkmenbashi FIR,44.3155,107.1144
Turkmenbashi FIR,45.4524,107.1144
Turkmenbashi FIR,46.5893,107.1144
Turkmenbashi FIR,47.7262,107.1144
Turkmenbashi FIR,48.8631,107.1144
Turkmenbashi FIR,50.0,107.1144
Turkmenbashi FIR,51.1253,107.1144
Turkmenbashi FIR,52.2622,107.1144
Turkmenbashi FIR,53.3991,107.1144
Turkmenbashi FIR,54.536,107.1144
Turkmenbashi FIR,55.6729,107.1144
Turkmenbashi FIR,56.8097,107.1144
Turkmenbashi FIR,57.9466,107.1144
Turkmenbashi FIR,59.0835,107.1144
Turkmenbashi FIR,60.2204,107.1144
Turkmenbashi FIR,61.3573,107.1144
Turkmenbashi FIR,62.4942,107.1144
Turkmenbashi FIR,63.6311,107.1144
Turkmenbashi FIR,64.768,107.1144
Turkmenbashi FIR,65.9049,107.1144
Turkmenbashi FIR,67.0418,107.1144
Turkmenbashi FIR,68.1787,107.1144
Turkmenbashi FIR,69.3155,107.1144
Turkmenbashi FIR,70.4524,107.1144
Turkmenbashi FIR,71.5893,107.1144
Turkmenbashi FIR,72.7262,107.1144
Turkmenbashi FIR,73.8631,107.1144
Turkmenbashi FIR,75.0,107.1144
Turkmenbashi FIR,76.1253,107.1144
Turkmenbashi FIR,77.2622,107.1144
Turkmenbashi FIR,78.3991,107.1144
